Country,Year,TradeToGDP,rank,rank2
"Iran, Islamic Rep.",1997,0.326495581116416,11.0,11.0
"Iran, Islamic Rep.",1998,0.29228219646313397,11.0,11.0
"Iran, Islamic Rep.",1999,0.34885414134593395,11.0,11.0
"Iran, Islamic Rep.",2000,0.412572474638031,11.0,11.0
"Iran, Islamic Rep.",2001,0.40535566479523,11.0,11.0
"Iran, Islamic Rep.",2002,0.48172686552065697,11.0,11.0
"Iran, Islamic Rep.",2003,0.506791057753261,11.0,11.0
"Iran, Islamic Rep.",2004,0.5131385732658881,11.0,11.0
"Iran, Islamic Rep.",2005,0.544404952635536,11.0,11.0
"Iran, Islamic Rep.",2006,0.5316735871438449,11.0,11.0
"Iran, Islamic Rep.",2007,0.49887306922593405,11.0,11.0
"Iran, Islamic Rep.",2008,0.482294027741438,11.0,11.0
"Iran, Islamic Rep.",2009,0.436995802243585,11.0,11.0
"Iran, Islamic Rep.",2010,0.43770643737139897,11.0,11.0
"Iran, Islamic Rep.",2011,0.412194147918578,11.0,11.0
"Iran, Islamic Rep.",2012,0.440893466807452,11.0,11.0
"Iran, Islamic Rep.",2013,0.47086717919475496,11.0,11.0
"Iran, Islamic Rep.",2014,0.45351420141316096,11.0,11.0
"Iran, Islamic Rep.",2015,0.3942258866118,11.0,11.0
"Iran, Islamic Rep.",2016,0.40387846920842596,11.0,11.0
"Iran, Islamic Rep.",2017,0.447448707659087,11.0,11.0
"Iran, Islamic Rep.",2018,0.5838490037478671,11.0,11.0
"Iran, Islamic Rep.",2019,0.507543342226066,11.0,11.0
"Iran, Islamic Rep.",2020,0.43810164592851003,11.0,11.0
"Iran, Islamic Rep.",2021,0.443738340508665,11.0,11.0
Japan,1970,0.195661448262452,7.0,7.0
Japan,1971,0.19918116937872699,7.0,7.0
Japan,1972,0.181451642362258,7.0,7.0
Japan,1973,0.192981314824504,7.0,7.0
Japan,1974,0.269043547828043,7.0,7.0
Japan,1975,0.24597971609515099,7.0,7.0
Japan,1976,0.253262622293154,7.0,7.0
Japan,1977,0.23629086691892598,7.0,7.0
Japan,1978,0.19727307276949,7.0,7.0
Japan,1979,0.23144075477620302,7.0,7.0
Japan,1980,0.27227761683173296,7.0,7.0
Japan,1981,0.276288757199234,7.0,7.0
Japan,1982,0.272932458543007,7.0,7.0
Japan,1983,0.250601837632351,7.0,7.0
Japan,1984,0.263406156822408,7.0,7.0
Japan,1985,0.245960573713012,7.0,7.0
Japan,1986,0.181512327284435,7.0,7.0
Japan,1987,0.171065551015439,7.0,7.0
Japan,1988,0.171856415509141,7.0,7.0
Japan,1989,0.188725444836565,7.0,7.0
Japan,1990,0.196633660965348,7.0,7.0
Japan,1991,0.180747916413825,7.0,7.0
Japan,1992,0.173310766180297,7.0,7.0
Japan,1993,0.160156150626601,7.0,7.0
Japan,1994,0.158103062322757,7.0,7.0
Japan,1995,0.163901049340172,7.0,7.0
Japan,1996,0.182538682255522,7.0,7.0
Japan,1997,0.197835176233669,7.0,7.0
Japan,1998,0.190031862223377,7.0,7.0
Japan,1999,0.181256307166911,7.0,7.0
Japan,2000,0.195623715839054,7.0,7.0
Japan,2001,0.19559604472007097,7.0,7.0
Japan,2002,0.204471220661583,7.0,7.0
Japan,2003,0.213261252678119,7.0,7.0
Japan,2004,0.236643534228975,7.0,7.0
Japan,2005,0.262299545778565,7.0,7.0
Japan,2006,0.300163760986692,7.0,7.0
Japan,2007,0.32816578051879,7.0,7.0
Japan,2008,0.34129476541224496,7.0,7.0
Japan,2009,0.24390166533855498,7.0,7.0
Japan,2010,0.284984726938389,7.0,7.0
Japan,2011,0.301949607286296,7.0,7.0
Japan,2012,0.304709109171752,7.0,7.0
Japan,2013,0.339787686509511,7.0,7.0
Japan,2014,0.374314345686579,7.0,7.0
Japan,2015,0.354274083544798,7.0,7.0
Japan,2016,0.31310246845588396,7.0,7.0
Japan,2017,0.344232135721686,7.0,7.0
Japan,2018,0.366320638482759,7.0,7.0
Japan,2019,0.35179820201285206,7.0,7.0
Japan,2020,0.313587116286485,7.0,7.0
Japan,2021,0.37379986490441197,7.0,7.0
Mexico,1970,0.174122972972973,18.0,18.0
Mexico,1971,0.16359693877551,18.0,18.0
Mexico,1972,0.16890088495575198,18.0,18.0
Mexico,1973,0.17876816208393598,18.0,18.0
Mexico,1974,0.189811111111111,18.0,18.0
Mexico,1975,0.165145454545455,18.0,18.0
Mexico,1976,0.183570751276441,18.0,18.0
Mexico,1977,0.205412871822607,18.0,18.0
Mexico,1978,0.215107402652974,18.0,18.0
Mexico,1979,0.236401173402868,18.0,18.0
Mexico,1980,0.22434619650421697,18.0,18.0
Mexico,1981,0.221172749435935,18.0,18.0
Mexico,1982,0.241340136217434,18.0,18.0
Mexico,1983,0.27096102035862196,18.0,18.0
Mexico,1984,0.256724173446434,18.0,18.0
Mexico,1985,0.243312923896659,18.0,18.0
Mexico,1986,0.296062225899787,18.0,18.0
Mexico,1987,0.31262320842785,18.0,18.0
Mexico,1988,0.387903369479031,18.0,18.0
Mexico,1989,0.38329650077447197,18.0,18.0
Mexico,1990,0.38519696413329696,18.0,18.0
Mexico,1991,0.357865351574196,18.0,18.0
Mexico,1992,0.35553495904112,18.0,18.0
Mexico,1993,0.278279111829983,18.0,18.0
Mexico,1994,0.307099718502483,18.0,18.0
Mexico,1995,0.463210192945657,18.0,18.0
Mexico,1996,0.504192000800377,18.0,18.0
Mexico,1997,0.487773616772941,18.0,18.0
Mexico,1998,0.509961216267777,18.0,18.0
Mexico,1999,0.506179714442795,18.0,18.0
Mexico,2000,0.524326817487387,18.0,18.0
Mexico,2001,0.471660730175839,18.0,18.0
Mexico,2002,0.46697914708391103,18.0,18.0
Mexico,2003,0.502056894551963,18.0,18.0
Mexico,2004,0.5348614523920601,18.0,18.0
Mexico,2005,0.539381321057714,18.0,18.0
Mexico,2006,0.560927246318034,18.0,18.0
Mexico,2007,0.5679527936151471,18.0,18.0
Mexico,2008,0.577770309296138,18.0,18.0
Mexico,2009,0.5596776975914409,18.0,18.0
Mexico,2010,0.607603184699927,18.0,18.0
Mexico,2011,0.634696779207521,18.0,18.0
Mexico,2012,0.657672458233911,18.0,18.0
Mexico,2013,0.637648766108259,18.0,18.0
Mexico,2014,0.649253579018616,18.0,18.0
Mexico,2015,0.710890901134614,18.0,18.0
Mexico,2016,0.760622091378111,18.0,18.0
Mexico,2017,0.771157445044434,18.0,18.0
Mexico,2018,0.805593842287784,18.0,18.0
Mexico,2019,0.7789734695056719,18.0,18.0
Mexico,2020,0.769003537108958,18.0,18.0
Mexico,2021,0.8361527162186679,18.0,18.0
Nigeria,1970,0.19620599230039598,1.0,1.0
Nigeria,1971,0.244636351369586,1.0,1.0
Nigeria,1972,0.227636455907274,1.0,1.0
Nigeria,1973,0.312677527833099,1.0,1.0
Nigeria,1974,0.397469904101204,1.0,1.0
Nigeria,1975,0.411703435111177,1.0,1.0
Nigeria,1976,0.421380987997791,1.0,1.0
Nigeria,1977,0.473952657436355,1.0,1.0
Nigeria,1978,0.43314842038110596,1.0,1.0
Nigeria,1979,0.43878402311707704,1.0,1.0
Nigeria,1980,0.485713142061442,1.0,1.0
Nigeria,1981,0.181717261792726,1.0,1.0
Nigeria,1982,0.13779833158260701,1.0,1.0
Nigeria,1983,0.10044968609263501,1.0,1.0
Nigeria,1984,0.0938054123117234,1.0,1.0
Nigeria,1985,0.103919786061273,1.0,1.0
Nigeria,1986,0.0913584572231066,1.0,1.0
Nigeria,1987,0.19495335111520698,1.0,1.0
Nigeria,1988,0.16940609688279298,1.0,1.0
Nigeria,1989,0.341826172542675,1.0,1.0
Nigeria,1990,0.309247400798513,1.0,1.0
Nigeria,1991,0.370216048644195,1.0,1.0
Nigeria,1992,0.382273883146105,1.0,1.0
Nigeria,1993,0.33719754931302803,1.0,1.0
Nigeria,1994,0.230592364507328,1.0,1.0
Nigeria,1995,0.395283784087951,1.0,1.0
Nigeria,1996,0.402577292482001,1.0,1.0
Nigeria,1997,0.514610107949537,1.0,1.0
Nigeria,1998,0.392786074702327,1.0,1.0
Nigeria,1999,0.34457831175932596,1.0,1.0
Nigeria,2000,0.489955994666527,1.0,1.0
Nigeria,2001,0.496805002885015,1.0,1.0
Nigeria,2002,0.400351685881311,1.0,1.0
Nigeria,2003,0.49334964861802905,1.0,1.0
Nigeria,2004,0.31895870440492,1.0,1.0
Nigeria,2005,0.330594600696505,1.0,1.0
Nigeria,2006,0.42566565803723,1.0,1.0
Nigeria,2007,0.393369315096852,1.0,1.0
Nigeria,2008,0.407968353499,1.0,1.0
Nigeria,2009,0.360587104056279,1.0,1.0
Nigeria,2010,0.433207568422645,1.0,1.0
Nigeria,2011,0.5327795833429829,1.0,1.0
Nigeria,2012,0.44532368048401205,1.0,1.0
Nigeria,2013,0.310488599618018,1.0,1.0
Nigeria,2014,0.308851937150808,1.0,1.0
Nigeria,2015,0.21332651870785402,1.0,1.0
Nigeria,2016,0.207225188807225,1.0,1.0
Nigeria,2017,0.263475990009104,1.0,1.0
Nigeria,2018,0.33007833490864896,1.0,1.0
Nigeria,2019,0.34023877831710797,1.0,1.0
Nigeria,2020,0.163521873977762,1.0,1.0
Nigeria,2021,0.225765386125815,1.0,1.0
Pakistan,1970,0.17966115892860898,4.0,4.0
Pakistan,1971,0.18202043669154,4.0,4.0
Pakistan,1972,0.15821337771843502,4.0,4.0
Pakistan,1973,0.289797309310733,4.0,4.0
Pakistan,1974,0.308301741163651,4.0,4.0
Pakistan,1975,0.323880449349271,4.0,4.0
Pakistan,1976,0.28945874627964796,4.0,4.0
Pakistan,1977,0.27200363276972,4.0,4.0
Pakistan,1978,0.279180418977622,4.0,4.0
Pakistan,1979,0.328645819972809,4.0,4.0
Pakistan,1980,0.358968993803885,4.0,4.0
Pakistan,1981,0.351680110425743,4.0,4.0
Pakistan,1982,0.313222832005281,4.0,4.0
Pakistan,1983,0.34691962117199604,4.0,4.0
Pakistan,1984,0.333626328602532,4.0,4.0
Pakistan,1985,0.331707461712947,4.0,4.0
Pakistan,1986,0.324067307767058,4.0,4.0
Pakistan,1987,0.328971019024279,4.0,4.0
Pakistan,1988,0.33284225831335695,4.0,4.0
Pakistan,1989,0.344216591208777,4.0,4.0
Pakistan,1990,0.35034575900498,4.0,4.0
Pakistan,1991,0.35419655104840303,4.0,4.0
Pakistan,1992,0.37694539721063103,4.0,4.0
Pakistan,1993,0.384993168752315,4.0,4.0
Pakistan,1994,0.35057723713159494,4.0,4.0
Pakistan,1995,0.36132753673518997,4.0,4.0
Pakistan,1996,0.38330126833989503,4.0,4.0
Pakistan,1997,0.368522661008964,4.0,4.0
Pakistan,1998,0.34011725180531,4.0,4.0
Pakistan,1999,0.323199628094266,4.0,4.0
Pakistan,2000,0.253634296894019,4.0,4.0
Pakistan,2001,0.27630045237448003,4.0,4.0
Pakistan,2002,0.276338067154702,4.0,4.0
Pakistan,2003,0.297963964450084,4.0,4.0
Pakistan,2004,0.27549625426658997,4.0,4.0
Pakistan,2005,0.321544291384714,4.0,4.0
Pakistan,2006,0.356817296644661,4.0,4.0
Pakistan,2007,0.329904285662027,4.0,4.0
Pakistan,2008,0.355942014925682,4.0,4.0
Pakistan,2009,0.32071848261480396,4.0,4.0
Pakistan,2010,0.328689265807296,4.0,4.0
Pakistan,2011,0.32939905145641096,4.0,4.0
Pakistan,2012,0.32805502207367904,4.0,4.0
Pakistan,2013,0.333335986818131,4.0,4.0
Pakistan,2014,0.309012446161031,4.0,4.0
Pakistan,2015,0.276546725177778,4.0,4.0
Pakistan,2016,0.247015795148236,4.0,4.0
Pakistan,2017,0.254720364087022,4.0,4.0
Pakistan,2018,0.276260563651623,4.0,4.0
Pakistan,2019,0.28905575799445304,4.0,4.0
Pakistan,2020,0.267162804594298,4.0,4.0
Pakistan,2021,0.270501437257099,4.0,4.0
Philippines,1970,0.0,15.0,15.0
Philippines,1971,0.0,15.0,15.0
Philippines,1972,0.0,15.0,15.0
Philippines,1973,0.0,15.0,15.0
Philippines,1974,0.0,15.0,15.0
Philippines,1975,0.0,15.0,15.0
Philippines,1976,0.0,15.0,15.0
Philippines,1977,0.0,15.0,15.0
Philippines,1978,0.0,15.0,15.0
Philippines,1979,0.0,15.0,15.0
Philippines,1980,0.0,15.0,15.0
Philippines,1981,0.352707808775534,15.0,15.0
Philippines,1982,0.321801402488095,15.0,15.0
Philippines,1983,0.343130118372165,15.0,15.0
Philippines,1984,0.34823984352674797,15.0,15.0
Philippines,1985,0.328405218386658,15.0,15.0
Philippines,1986,0.347400067891545,15.0,15.0
Philippines,1987,0.373574011096386,15.0,15.0
Philippines,1988,0.393236456105194,15.0,15.0
Philippines,1989,0.41282924296213896,15.0,15.0
Philippines,1990,0.42922356288058,15.0,15.0
Philippines,1991,0.442199237760081,15.0,15.0
Philippines,1992,0.449911427301615,15.0,15.0
Philippines,1993,0.504650429209218,15.0,15.0
Philippines,1994,0.525265038023175,15.0,15.0
Philippines,1995,0.5733055797627791,15.0,15.0
Philippines,1996,0.6385530355087741,15.0,15.0
Philippines,1997,0.772286459172662,15.0,15.0
Philippines,1998,0.80077201518421,15.0,15.0
Philippines,1999,0.7716149371221719,15.0,15.0
Philippines,2000,0.8515336858436391,15.0,15.0
Philippines,2001,0.849003886237531,15.0,15.0
Philippines,2002,0.838448040937789,15.0,15.0
Philippines,2003,0.8757464436366359,15.0,15.0
Philippines,2004,0.871252848232048,15.0,15.0
Philippines,2005,0.8384567457080511,15.0,15.0
Philippines,2006,0.808505386728775,15.0,15.0
Philippines,2007,0.736449799920629,15.0,15.0
Philippines,2008,0.6768107077304011,15.0,15.0
Philippines,2009,0.608865907869758,15.0,15.0
Philippines,2010,0.661042785137797,15.0,15.0
Philippines,2011,0.607958366999075,15.0,15.0
Philippines,2012,0.578420055133082,15.0,15.0
Philippines,2013,0.558247812320298,15.0,15.0
Philippines,2014,0.574681720875945,15.0,15.0
Philippines,2015,0.591415921053094,15.0,15.0
Philippines,2016,0.617760657653871,15.0,15.0
Philippines,2017,0.681683697426727,15.0,15.0
Philippines,2018,0.721633982990273,15.0,15.0
Philippines,2019,0.6884184225957629,15.0,15.0
Philippines,2020,0.5816956030179989,15.0,15.0
Philippines,2021,0.635015709450428,15.0,15.0
Russian Federation,1970,0.0,13.0,13.0
Russian Federation,1971,0.0,13.0,13.0
Russian Federation,1972,0.0,13.0,13.0
Russian Federation,1973,0.0,13.0,13.0
Russian Federation,1974,0.0,13.0,13.0
Russian Federation,1975,0.0,13.0,13.0
Russian Federation,1976,0.0,13.0,13.0
Russian Federation,1977,0.0,13.0,13.0
Russian Federation,1978,0.0,13.0,13.0
Russian Federation,1979,0.0,13.0,13.0
Russian Federation,1980,0.0,13.0,13.0
Russian Federation,1981,0.0,13.0,13.0
Russian Federation,1982,0.0,13.0,13.0
Russian Federation,1983,0.0,13.0,13.0
Russian Federation,1984,0.0,13.0,13.0
Russian Federation,1985,0.0,13.0,13.0
Russian Federation,1986,0.0,13.0,13.0
Russian Federation,1987,0.0,13.0,13.0
Russian Federation,1988,0.0,13.0,13.0
Russian Federation,1989,0.429144851657941,13.0,13.0
Russian Federation,1990,0.36106799130704803,13.0,13.0
Russian Federation,1991,0.262567036110118,13.0,13.0
Russian Federation,1992,1.1057706470278799,13.0,13.0
Russian Federation,1993,0.6869844323946129,13.0,13.0
Russian Federation,1994,0.509537126483831,13.0,13.0
Russian Federation,1995,0.5518290546572571,13.0,13.0
Russian Federation,1996,0.47922500819419,13.0,13.0
Russian Federation,1997,0.47256921410074804,13.0,13.0
Russian Federation,1998,0.557722532849766,13.0,13.0
Russian Federation,1999,0.69393281498812,13.0,13.0
Russian Federation,2000,0.680939070373555,13.0,13.0
Russian Federation,2001,0.611108586644206,13.0,13.0
Russian Federation,2002,0.596454457319607,13.0,13.0
Russian Federation,2003,0.591282690062584,13.0,13.0
Russian Federation,2004,0.565818523974086,13.0,13.0
Russian Federation,2005,0.5671324848975491,13.0,13.0
Russian Federation,2006,0.547334018670627,13.0,13.0
Russian Federation,2007,0.517061227457717,13.0,13.0
Russian Federation,2008,0.533824660408908,13.0,13.0
Russian Federation,2009,0.484350610280677,13.0,13.0
Russian Federation,2010,0.503555054873676,13.0,13.0
Russian Federation,2011,0.480353994077919,13.0,13.0
Russian Federation,2012,0.471513903857957,13.0,13.0
Russian Federation,2013,0.46287149400498995,13.0,13.0
Russian Federation,2014,0.478013412628116,13.0,13.0
Russian Federation,2015,0.49359349311688705,13.0,13.0
Russian Federation,2016,0.46518119839609595,13.0,13.0
Russian Federation,2017,0.46876524337131104,13.0,13.0
Russian Federation,2018,0.515809003703964,13.0,13.0
Russian Federation,2019,0.49228753661903296,13.0,13.0
Russian Federation,2020,0.460308656136374,13.0,13.0
Russian Federation,2021,0.5216700809641039,13.0,13.0
Thailand,1970,0.344023067652724,20.0,20.0
Thailand,1971,0.348018251799158,20.0,20.0
Thailand,1972,0.373733101033821,20.0,20.0
Thailand,1973,0.386492576656576,20.0,20.0
Thailand,1974,0.455447697785706,20.0,20.0
Thailand,1975,0.413379512150811,20.0,20.0
Thailand,1976,0.42940259009098,20.0,20.0
Thailand,1977,0.453360586481119,20.0,20.0
Thailand,1978,0.439989747661043,20.0,20.0
Thailand,1979,0.518679561735627,20.0,20.0
Thailand,1980,0.54479065609659,20.0,20.0
Thailand,1981,0.539686664567334,20.0,20.0
Thailand,1982,0.47548328822450897,20.0,20.0
Thailand,1983,0.47384496042474405,20.0,20.0
Thailand,1984,0.48069265418317597,20.0,20.0
Thailand,1985,0.49155228447404803,20.0,20.0
Thailand,1986,0.491708546817786,20.0,20.0
Thailand,1987,0.572279844893387,20.0,20.0
Thailand,1988,0.674134705068906,20.0,20.0
Thailand,1989,0.7240693352085791,20.0,20.0
Thailand,1990,0.757823643645399,20.0,20.0
Thailand,1991,0.7847113497741751,20.0,20.0
Thailand,1992,0.779546456926093,20.0,20.0
Thailand,1993,0.777461171174097,20.0,20.0
Thailand,1994,0.812489529938277,20.0,20.0
Thailand,1995,0.897561749368245,20.0,20.0
Thailand,1996,0.842741479979753,20.0,20.0
Thailand,1997,0.950517906464755,20.0,20.0
Thailand,1998,1.0024047373282798,20.0,20.0
Thailand,1999,1.0070628870443301,20.0,20.0
Thailand,2000,1.21297955351472,20.0,20.0
Thailand,2001,1.20267966273533,20.0,20.0
Thailand,2002,1.14969743021067,20.0,20.0
Thailand,2003,1.16692819704865,20.0,20.0
Thailand,2004,1.27411873720393,20.0,20.0
Thailand,2005,1.37853866832247,20.0,20.0
Thailand,2006,1.34086946191268,20.0,20.0
Thailand,2007,1.2987322698971702,20.0,20.0
Thailand,2008,1.40437011540931,20.0,20.0
Thailand,2009,1.1926941885458902,20.0,20.0
Thailand,2010,1.27250522638251,20.0,20.0
Thailand,2011,1.3967540722457599,20.0,20.0
Thailand,2012,1.3767493851024,20.0,20.0
Thailand,2013,1.32462274174269,20.0,20.0
Thailand,2014,1.3090549544439802,20.0,20.0
Thailand,2015,1.24839662152526,20.0,20.0
Thailand,2016,1.2057522728913,20.0,20.0
Thailand,2017,1.20891427433638,20.0,20.0
Thailand,2018,1.20841864730984,20.0,20.0
Thailand,2019,1.0966849551553102,20.0,20.0
Thailand,2020,0.978249256837564,20.0,20.0
Thailand,2021,1.16657196407206,20.0,20.0
Turkiye,1970,0.10788804071246799,16.0,16.0
Turkiye,1971,0.135670103092784,16.0,16.0
Turkiye,1972,0.145624351435489,16.0,16.0
Turkiye,1973,0.161263736263736,16.0,16.0
Turkiye,1974,0.170028237192416,16.0,16.0
Turkiye,1975,0.156531182128452,16.0,16.0
Turkiye,1976,0.155247813411079,16.0,16.0
Turkiye,1977,0.145223894726877,16.0,16.0
Turkiye,1978,0.11435615399203501,16.0,16.0
Turkiye,1979,0.0909974442964616,16.0,16.0
Turkiye,1980,0.17089817611746302,16.0,16.0
Turkiye,1981,0.21141627642070598,16.0,16.0
Turkiye,1982,0.268809210651722,16.0,16.0
Turkiye,1983,0.290310517913389,16.0,16.0
Turkiye,1984,0.352801051047638,16.0,16.0
Turkiye,1985,0.34826972118932603,16.0,16.0
Turkiye,1986,0.294144594777141,16.0,16.0
Turkiye,1987,0.333382850275488,16.0,16.0
Turkiye,1988,0.36206833843427505,16.0,16.0
Turkiye,1989,0.339836682372597,16.0,16.0
Turkiye,1990,0.309429955004348,16.0,16.0
Turkiye,1991,0.304760116733895,16.0,16.0
Turkiye,1992,0.31737365644504,16.0,16.0
Turkiye,1993,0.330170877754618,16.0,16.0
Turkiye,1994,0.417458523409412,16.0,16.0
Turkiye,1995,0.442426347506171,16.0,16.0
Turkiye,1996,0.493693148863728,16.0,16.0
Turkiye,1997,0.549703235724023,16.0,16.0
Turkiye,1998,0.403954105883847,16.0,16.0
Turkiye,1999,0.376649220129325,16.0,16.0
Turkiye,2000,0.423544370390114,16.0,16.0
Turkiye,2001,0.498714751387935,16.0,16.0
Turkiye,2002,0.479823940487577,16.0,16.0
Turkiye,2003,0.46225097627092304,16.0,16.0
Turkiye,2004,0.48825838150886497,16.0,16.0
Turkiye,2005,0.461423570520464,16.0,16.0
Turkiye,2006,0.487628710706907,16.0,16.0
Turkiye,2007,0.478508167487862,16.0,16.0
Turkiye,2008,0.5054825389516651,16.0,16.0
Turkiye,2009,0.467870669467638,16.0,16.0
Turkiye,2010,0.466944652263085,16.0,16.0
Turkiye,2011,0.533041756356468,16.0,16.0
Turkiye,2012,0.52830802656723,16.0,16.0
Turkiye,2013,0.525272987998138,16.0,16.0
Turkiye,2014,0.537663011662543,16.0,16.0
Turkiye,2015,0.510885436007552,16.0,16.0
Turkiye,2016,0.48328186233897297,16.0,16.0
Turkiye,2017,0.55762168749568,16.0,16.0
Turkiye,2018,0.625543694785493,16.0,16.0
Turkiye,2019,0.6268872895808361,16.0,16.0
Turkiye,2020,0.609559310414459,16.0,16.0
Turkiye,2021,0.7083492319947421,16.0,16.0
United States,1970,0.107582854049602,3.0,3.0
United States,1971,0.107571790359274,3.0,3.0
United States,1972,0.113406196496001,3.0,3.0
United States,1973,0.13079215589430399,3.0,3.0
United States,1974,0.16444986322539598,3.0,3.0
United States,1975,0.155163736331565,3.0,3.0
United States,1976,0.160488456356637,3.0,3.0
United States,1977,0.16417894675155398,3.0,3.0
United States,1978,0.16972834228965103,3.0,3.0
United States,1979,0.183761632042836,3.0,3.0
United States,1980,0.201098446894226,3.0,3.0
United States,1981,0.194259131704272,3.0,3.0
United States,1982,0.175368122809184,3.0,3.0
United States,1983,0.166655934803103,3.0,3.0
United States,1984,0.175224074224053,3.0,3.0
United States,1985,0.16603906126302997,3.0,3.0
United States,1986,0.168979771514343,3.0,3.0
United States,1987,0.179735809845702,3.0,3.0
United States,1988,0.19070100705861498,3.0,3.0
United States,1989,0.194151283860195,3.0,3.0
United States,1990,0.198150505840543,3.0,3.0
United States,1991,0.197864481240974,3.0,3.0
United States,1992,0.199505945023923,3.0,3.0
United States,1993,0.200446187019752,3.0,3.0
United States,1994,0.21055459161745302,3.0,3.0
United States,1995,0.22453381649056803,3.0,3.0
United States,1996,0.226870719902412,3.0,3.0
United States,1997,0.234283210916839,3.0,3.0
United States,1998,0.228258909523693,3.0,3.0
United States,1999,0.233135637046602,3.0,3.0
United States,2000,0.251029953595813,3.0,3.0
United States,2001,0.22967181335596,3.0,3.0
United States,2002,0.22286374109489698,3.0,3.0
United States,2003,0.226273130062789,3.0,3.0
United States,2004,0.24448062264325698,3.0,3.0
United States,2005,0.256385530316517,3.0,3.0
United States,2006,0.269752780973197,3.0,3.0
United States,2007,0.280120176822667,3.0,3.0
United States,2008,0.298677957945319,3.0,3.0
United States,2009,0.247595311689876,3.0,3.0
United States,2010,0.282198952346731,3.0,3.0
United States,2011,0.308424862411943,3.0,3.0
United States,2012,0.30681835365729504,3.0,3.0
United States,2013,0.300023671411205,3.0,3.0
United States,2014,0.299979997800853,3.0,3.0
United States,2015,0.278122335024973,3.0,3.0
United States,2016,0.265869993604609,3.0,3.0
United States,2017,0.27279161022007403,3.0,3.0
United States,2018,0.276103792720958,3.0,3.0
United States,2019,0.264519494737854,3.0,3.0
United States,2020,0.233837618777961,3.0,3.0
United States,2021,0.254814002667122,3.0,3.0
Vietnam,1970,0.0,21.0,21.0
Vietnam,1971,0.0,21.0,21.0
Vietnam,1972,0.0,21.0,21.0
Vietnam,1973,0.0,21.0,21.0
Vietnam,1974,0.0,21.0,21.0
Vietnam,1975,0.0,21.0,21.0
Vietnam,1976,0.0,21.0,21.0
Vietnam,1977,0.0,21.0,21.0
Vietnam,1978,0.0,21.0,21.0
Vietnam,1979,0.0,21.0,21.0
Vietnam,1980,0.0,21.0,21.0
Vietnam,1981,0.0,21.0,21.0
Vietnam,1982,0.0,21.0,21.0
Vietnam,1983,0.0,21.0,21.0
Vietnam,1984,0.0,21.0,21.0
Vietnam,1985,0.0,21.0,21.0
Vietnam,1986,0.232186943238731,21.0,21.0
Vietnam,1987,0.20798606574912898,21.0,21.0
Vietnam,1988,0.189504870869001,21.0,21.0
Vietnam,1989,0.5790446215498519,21.0,21.0
Vietnam,1990,0.81315697940889,21.0,21.0
Vietnam,1991,0.669469523937841,21.0,21.0
Vietnam,1992,0.7357688512611731,21.0,21.0
Vietnam,1993,0.6621226715117849,21.0,21.0
Vietnam,1994,0.774731979430249,21.0,21.0
Vietnam,1995,0.7472126592030299,21.0,21.0
Vietnam,1996,0.927057468023717,21.0,21.0
Vietnam,1997,0.94344484070014,21.0,21.0
Vietnam,1998,0.970012485118983,21.0,21.0
Vietnam,1999,1.02787406603658,21.0,21.0
Vietnam,2000,1.11417094419784,21.0,21.0
Vietnam,2001,1.11955937998712,21.0,21.0
Vietnam,2002,1.16696868653395,21.0,21.0
Vietnam,2003,1.24327954439793,21.0,21.0
Vietnam,2004,1.33016497868887,21.0,21.0
Vietnam,2005,1.3071484604502601,21.0,21.0
Vietnam,2006,1.38313621869598,21.0,21.0
Vietnam,2007,1.54605383996554,21.0,21.0
Vietnam,2008,1.54317479627758,21.0,21.0
Vietnam,2009,1.34706317721758,21.0,21.0
Vietnam,2010,1.13977695072309,21.0,21.0
Vietnam,2011,1.25260589268396,21.0,21.0
Vietnam,2012,1.23224125513469,21.0,21.0
Vietnam,2013,1.3084634357223701,21.0,21.0
Vietnam,2014,1.35410511821677,21.0,21.0
Vietnam,2015,1.44914220341477,21.0,21.0
Vietnam,2016,1.45409507144464,21.0,21.0
Vietnam,2017,1.60980071990283,21.0,21.0
Vietnam,2018,1.64663939808037,21.0,21.0
Vietnam,2019,1.64704220728669,21.0,21.0
Vietnam,2020,1.63245857421561,21.0,21.0
Vietnam,2021,1.86468183243517,21.0,21.0
